pair_id,filter_name,similarity_score,true_label,model_name
258,blur,0.98241305,1,arcface
259,blur,0.97801954,1,arcface
260,blur,0.9879698,1,arcface
261,blur,0.9851987,1,arcface
262,blur,0.96995455,1,arcface
263,blur,0.9872671,1,arcface
264,blur,0.9880563,1,arcface
265,blur,0.9894601,1,arcface
266,blur,0.9751623,1,arcface
267,blur,0.932558,1,arcface
268,blur,0.96003646,1,arcface
269,blur,0.98146164,1,arcface
270,blur,0.9931212,1,arcface
271,blur,0.98977494,1,arcface
272,blur,0.9833339,1,arcface
273,blur,0.97582287,1,arcface
274,blur,0.98644245,1,arcface
275,blur,0.9748659,1,arcface
276,blur,0.96560854,1,arcface
277,blur,0.9339275,1,arcface
278,blur,0.9510973,1,arcface
279,blur,0.98685914,1,arcface
280,blur,0.98352313,1,arcface
281,blur,0.95247525,1,arcface
282,blur,0.9766189,1,arcface
283,blur,0.92527765,1,arcface
284,blur,0.9874078,1,arcface
285,blur,0.98362464,1,arcface
286,blur,0.9893162,1,arcface
287,blur,0.9792914,1,arcface
288,blur,0.9849982,1,arcface
289,blur,0.87177956,1,arcface
290,blur,0.98250777,1,arcface
291,blur,0.8931782,1,arcface
292,blur,0.968187,1,arcface
293,blur,0.9784703,1,arcface
294,blur,0.9936257,1,arcface
295,blur,0.9760614,1,arcface
296,blur,0.9818808,1,arcface
297,blur,0.9664516,1,arcface
298,blur,0.97437274,1,arcface
299,blur,0.9889728,1,arcface
300,blur,0.97720647,0,arcface
301,blur,0.97736603,0,arcface
302,blur,0.9655654,0,arcface
303,blur,0.97795796,0,arcface
304,blur,0.9863647,0,arcface
305,blur,0.96034336,0,arcface
306,blur,0.89034885,0,arcface
307,blur,0.9732337,0,arcface
308,blur,0.9817865,0,arcface
309,blur,0.9685603,0,arcface
310,blur,0.96929884,0,arcface
311,blur,0.97536695,0,arcface
312,blur,0.97773653,0,arcface
313,blur,0.9794082,0,arcface
314,blur,0.98733187,0,arcface
315,blur,0.97413456,0,arcface
316,blur,0.9847352,0,arcface
317,blur,0.9132829,0,arcface
318,blur,0.9710378,0,arcface
319,blur,0.98277557,0,arcface
320,blur,0.98737985,0,arcface
321,blur,0.9777883,0,arcface
322,blur,0.96518964,0,arcface
323,blur,0.9705198,0,arcface
324,blur,0.9653233,0,arcface
325,blur,0.9391395,0,arcface
326,blur,0.98987824,0,arcface
327,blur,0.85765946,0,arcface
328,blur,0.97958124,0,arcface
329,blur,0.9643086,0,arcface
330,blur,0.9779577,0,arcface
331,blur,0.9681352,0,arcface
332,blur,0.96389544,0,arcface
333,blur,0.97625095,0,arcface
334,blur,0.99287164,0,arcface
335,blur,0.9802817,0,arcface
336,blur,0.9826358,0,arcface
337,blur,0.9693932,0,arcface
338,blur,0.7703249,0,arcface
339,blur,0.77354336,0,arcface
340,blur,0.7930079,0,arcface
341,blur,0.98679763,0,arcface
342,blur,0.9868852,0,arcface
343,blur,0.9559011,0,arcface
344,blur,0.9793704,0,arcface
345,blur,0.9200356,0,arcface
346,blur,0.96170074,0,arcface
347,blur,0.97439617,0,arcface
348,blur,0.987713,0,arcface
349,blur,0.85536456,0,arcface
350,blur,0.9147786,0,arcface
351,blur,0.9541913,0,arcface
352,blur,0.9733015,0,arcface
353,blur,0.9783152,0,arcface
354,blur,0.96043825,0,arcface
355,blur,0.9906874,0,arcface
356,blur,0.8771612,0,arcface
357,blur,0.96411055,0,arcface
358,blur,0.94225824,0,arcface
359,blur,0.9705252,0,arcface
360,blur,0.9862117,0,arcface
361,blur,0.9854694,0,arcface
362,blur,0.9474145,0,arcface
363,blur,0.93597525,0,arcface
364,blur,0.9877954,0,arcface
365,blur,0.980387,0,arcface
366,blur,0.9822014,0,arcface
367,blur,0.95651305,0,arcface
368,blur,0.98206383,0,arcface
369,blur,0.98510045,0,arcface
370,blur,0.9825609,0,arcface
371,blur,0.9596143,0,arcface
372,blur,0.95976454,0,arcface
373,blur,0.9711162,0,arcface
374,blur,0.969686,0,arcface
375,blur,0.96761656,0,arcface
376,blur,0.9545976,0,arcface
377,blur,0.9827607,0,arcface
378,blur,0.9478198,0,arcface
379,blur,0.96113986,0,arcface
380,blur,0.96203154,0,arcface
381,blur,0.9717542,0,arcface
382,blur,0.9664371,0,arcface
383,blur,0.95089465,0,arcface
384,blur,0.97226125,0,arcface
385,blur,0.98718894,0,arcface
386,blur,0.97864854,0,arcface
387,blur,0.9918036,0,arcface
388,blur,0.98361385,0,arcface
389,blur,0.9797697,0,arcface
390,blur,0.9752219,0,arcface
391,blur,0.89908314,0,arcface
392,blur,0.91971403,0,arcface
393,blur,0.98841625,0,arcface
394,blur,0.9751968,0,arcface
395,blur,0.98974335,0,arcface
396,blur,0.9863652,0,arcface
397,blur,0.98508734,0,arcface
398,blur,0.8497861,0,arcface
399,blur,0.97861516,0,arcface
400,blur,0.9808815,0,arcface
401,blur,0.98485416,0,arcface
402,blur,0.9816526,0,arcface
403,blur,0.98373723,0,arcface
404,blur,0.9436887,0,arcface
405,blur,0.9303358,0,arcface
406,blur,0.94787973,0,arcface
407,blur,0.98361063,0,arcface
408,blur,0.9732874,0,arcface
409,blur,0.9885509,0,arcface
410,blur,0.9696868,0,arcface
411,blur,0.9831082,0,arcface
412,blur,0.9689322,0,arcface
413,blur,0.9836541,0,arcface
414,blur,0.95607775,0,arcface
415,blur,0.94782925,0,arcface
416,blur,0.9838404,0,arcface
417,blur,0.9850386,0,arcface
418,blur,0.98369974,0,arcface
419,blur,0.9649997,0,arcface
420,blur,0.95422935,0,arcface
421,blur,0.98695457,0,arcface
422,blur,0.9577634,0,arcface
423,blur,0.89533544,0,arcface
424,blur,0.97849405,0,arcface
425,blur,0.9757783,0,arcface
426,blur,0.9799347,0,arcface
427,blur,0.9220154,0,arcface
428,blur,0.95421743,0,arcface
429,blur,0.9155586,0,arcface
430,blur,0.94980437,0,arcface
431,blur,0.9469078,0,arcface
432,blur,0.97044253,0,arcface
433,blur,0.9452758,0,arcface
434,blur,0.9859547,0,arcface
435,blur,0.97352445,0,arcface
436,blur,0.98492545,0,arcface
437,blur,0.9889834,0,arcface
438,blur,0.9585521,0,arcface
439,blur,0.9644622,0,arcface
440,blur,0.9711246,0,arcface
441,blur,0.9738285,0,arcface
442,blur,0.9845733,0,arcface
443,blur,0.9695266,0,arcface
444,blur,0.9841487,0,arcface
445,blur,0.98156047,0,arcface
446,blur,0.9467227,0,arcface
447,blur,0.9462627,0,arcface
448,blur,0.9186153,0,arcface
449,blur,0.948554,0,arcface
450,blur,0.96338916,0,arcface
451,blur,0.9856727,0,arcface
452,blur,0.95265144,0,arcface
453,blur,0.97892606,0,arcface
454,blur,0.9650846,0,arcface
455,blur,0.9702098,0,arcface
456,blur,0.9745411,0,arcface
457,blur,0.9778918,0,arcface
458,blur,0.9841954,0,arcface
459,blur,0.96825135,0,arcface
460,blur,0.98473656,0,arcface
461,blur,0.95183617,0,arcface
462,blur,0.9574402,0,arcface
463,blur,0.8916452,0,arcface
464,blur,0.9876623,0,arcface
465,blur,0.97320336,0,arcface
466,blur,0.98019016,0,arcface
467,blur,0.98136055,0,arcface
468,blur,0.97619045,0,arcface
469,blur,0.9736919,0,arcface
470,blur,0.96044636,0,arcface
471,blur,0.97044325,0,arcface
472,blur,0.9660412,0,arcface
473,blur,0.9849289,0,arcface
474,blur,0.978594,0,arcface
475,blur,0.9796838,0,arcface
476,blur,0.9431739,0,arcface
477,blur,0.9888436,0,arcface
478,blur,0.9716067,0,arcface
479,blur,0.9793762,0,arcface
480,blur,0.96392876,0,arcface
481,blur,0.98236793,0,arcface
482,blur,0.96283853,0,arcface
483,blur,0.9787239,0,arcface
484,blur,0.9731029,0,arcface
485,blur,0.9759438,0,arcface
486,blur,0.8933106,0,arcface
487,blur,0.941041,0,arcface
488,blur,0.9578784,0,arcface
489,blur,0.9767514,0,arcface
490,blur,0.9883191,0,arcface
491,blur,0.9883169,0,arcface
492,blur,0.97640234,0,arcface
493,blur,0.9766324,0,arcface
494,blur,0.95312816,0,arcface
495,blur,0.9389501,0,arcface
496,blur,0.9240437,0,arcface
497,blur,0.9769694,0,arcface
498,blur,0.9841288,0,arcface
499,blur,0.9736397,0,arcface
500,blur,0.97188425,0,arcface
501,blur,0.9780422,0,arcface
502,blur,0.98040783,0,arcface
503,blur,0.988327,0,arcface
504,blur,0.93293893,0,arcface
505,blur,0.9755563,0,arcface
506,blur,0.9702696,0,arcface
507,blur,0.9775872,0,arcface
508,blur,0.9479389,0,arcface
509,blur,0.97233564,0,arcface
510,blur,0.9807323,0,arcface
511,blur,0.9221353,0,arcface
512,blur,0.96676093,0,arcface
513,blur,0.9289585,0,arcface
514,blur,0.976054,0,arcface
515,blur,0.98169965,0,arcface
516,blur,0.97339624,0,arcface
517,blur,0.9726531,0,arcface
518,blur,0.95721763,0,arcface
519,blur,0.9868398,0,arcface
520,blur,0.9614832,0,arcface
521,blur,0.96561676,0,arcface
522,blur,0.9792877,0,arcface
523,blur,0.94561905,0,arcface
524,blur,0.97993106,0,arcface
525,blur,0.9739444,0,arcface
526,blur,0.9866494,0,arcface
527,blur,0.9878522,0,arcface
528,blur,0.98656064,0,arcface
529,blur,0.98492825,0,arcface
530,blur,0.9794984,0,arcface
531,blur,0.9848291,0,arcface
532,blur,0.9839075,0,arcface
533,blur,0.9465147,0,arcface
534,blur,0.9853894,0,arcface
535,blur,0.98036486,0,arcface
536,blur,0.9335158,0,arcface
537,blur,0.9720487,0,arcface
538,blur,0.957498,0,arcface
539,blur,0.99064696,0,arcface
540,blur,0.99046504,0,arcface
541,blur,0.980982,0,arcface
542,blur,0.94609433,0,arcface
543,blur,0.9712751,0,arcface
544,blur,0.90079254,0,arcface
545,blur,0.97132266,0,arcface
546,blur,0.9309875,0,arcface
547,blur,0.9044266,0,arcface
548,blur,0.83220816,0,arcface
549,blur,0.97298306,0,arcface
550,blur,0.947826,0,arcface
551,blur,0.9786985,0,arcface
552,blur,0.95535976,0,arcface
553,blur,0.95883197,0,arcface
554,blur,0.9809493,0,arcface
555,blur,0.9729001,0,arcface
556,blur,0.9735678,0,arcface
557,blur,0.9856772,0,arcface
558,blur,0.9917835,0,arcface
559,blur,0.97626376,0,arcface
560,blur,0.9826362,0,arcface
561,blur,0.96199036,0,arcface
562,blur,0.9864023,0,arcface
563,blur,0.9846675,0,arcface
564,blur,0.96230114,0,arcface
565,blur,0.9499757,0,arcface
566,blur,0.97816545,0,arcface
567,blur,0.96831214,0,arcface
568,blur,0.9847156,0,arcface
569,blur,0.973203,0,arcface
570,blur,0.96954185,0,arcface
571,blur,0.98076034,0,arcface
572,blur,0.97285664,0,arcface
573,blur,0.9435945,0,arcface
574,blur,0.9833753,0,arcface
575,blur,0.96934676,0,arcface
576,blur,0.9845687,0,arcface
577,blur,0.9747435,0,arcface
578,blur,0.98180467,0,arcface
579,blur,0.985588,0,arcface
580,blur,0.980939,0,arcface
581,blur,0.97220606,0,arcface
582,blur,0.96823055,0,arcface
583,blur,0.85233855,0,arcface
584,blur,0.92559236,0,arcface
585,blur,0.98897153,0,arcface
586,blur,0.9176967,0,arcface
587,blur,0.95990014,0,arcface
588,blur,0.9840209,0,arcface
589,blur,0.929539,0,arcface
590,blur,0.980427,0,arcface
591,blur,0.9797059,0,arcface
592,blur,0.9665686,0,arcface
593,blur,0.8838303,0,arcface
594,blur,0.8814579,0,arcface
595,blur,0.9804237,0,arcface
596,blur,0.9833556,0,arcface
597,blur,0.95976937,0,arcface
598,blur,0.97408044,0,arcface
599,blur,0.98482305,0,arcface
0,brightness,0.96559644,1,arcface
1,brightness,0.9859295,1,arcface
2,brightness,0.9738959,1,arcface
3,brightness,0.97553575,1,arcface
4,brightness,0.987122,1,arcface
5,brightness,0.98142695,1,arcface
6,brightness,0.9485797,1,arcface
7,brightness,0.91400373,1,arcface
8,brightness,0.82184654,1,arcface
9,brightness,0.95318294,1,arcface
10,brightness,0.98077226,1,arcface
11,brightness,0.85811687,1,arcface
12,brightness,0.97047234,1,arcface
13,brightness,0.98501873,1,arcface
14,brightness,0.9604907,1,arcface
15,brightness,0.95912826,1,arcface
16,brightness,0.9803677,1,arcface
17,brightness,0.8988321,1,arcface
18,brightness,0.91871566,1,arcface
19,brightness,0.6763185,1,arcface
20,brightness,0.9846241,1,arcface
21,brightness,0.98411846,1,arcface
22,brightness,0.9671862,1,arcface
23,brightness,0.98984635,1,arcface
24,brightness,0.81633073,1,arcface
25,brightness,0.98234123,1,arcface
26,brightness,0.9640741,1,arcface
27,brightness,0.9598522,1,arcface
28,brightness,0.95973027,1,arcface
29,brightness,0.94934577,1,arcface
30,brightness,0.9362606,1,arcface
31,brightness,0.9777169,1,arcface
32,brightness,0.9778524,1,arcface
33,brightness,0.9677953,1,arcface
34,brightness,0.9827046,1,arcface
35,brightness,0.9667128,1,arcface
36,brightness,0.9118843,1,arcface
37,brightness,0.9869679,1,arcface
38,brightness,0.9820834,1,arcface
39,brightness,0.9784407,1,arcface
40,brightness,0.94874793,1,arcface
41,brightness,0.9763445,1,arcface
42,brightness,0.9310636,1,arcface
43,brightness,0.9859176,1,arcface
44,brightness,0.9317028,1,arcface
45,brightness,0.9653131,1,arcface
46,brightness,0.89621645,1,arcface
47,brightness,0.98867154,1,arcface
48,brightness,0.94715154,1,arcface
49,brightness,0.8197689,1,arcface
50,brightness,0.96208704,1,arcface
51,brightness,0.9337471,1,arcface
52,brightness,0.93855065,1,arcface
53,brightness,0.94316554,1,arcface
54,brightness,0.8218369,1,arcface
55,brightness,0.96632767,1,arcface
56,brightness,0.9783186,1,arcface
57,brightness,0.9847646,1,arcface
58,brightness,0.953473,1,arcface
59,brightness,0.9451223,1,arcface
60,brightness,0.98795587,1,arcface
61,brightness,0.9768015,1,arcface
62,brightness,0.94885045,1,arcface
63,brightness,0.7811203,1,arcface
64,brightness,0.80581355,1,arcface
65,brightness,0.98879457,1,arcface
66,brightness,0.98961306,1,arcface
67,brightness,0.9800866,1,arcface
68,brightness,0.9699222,1,arcface
69,brightness,0.9801874,1,arcface
70,brightness,0.9648796,1,arcface
71,brightness,0.98764837,1,arcface
72,brightness,0.9865521,1,arcface
73,brightness,0.9078335,1,arcface
74,brightness,0.8436889,1,arcface
75,brightness,0.92484593,1,arcface
76,brightness,0.9799263,1,arcface
77,brightness,0.934537,1,arcface
78,brightness,0.91965795,1,arcface
79,brightness,0.9753498,1,arcface
80,brightness,0.977652,1,arcface
81,brightness,0.95545554,1,arcface
82,brightness,0.98022693,1,arcface
83,brightness,0.96758574,1,arcface
84,brightness,0.98244107,1,arcface
85,brightness,0.9868282,1,arcface
86,brightness,0.92224914,1,arcface
87,brightness,0.987161,1,arcface
88,brightness,0.97514594,1,arcface
89,brightness,0.92770666,1,arcface
90,brightness,0.9690854,1,arcface
91,brightness,0.974976,1,arcface
92,brightness,0.9741142,1,arcface
93,brightness,0.7961193,1,arcface
94,brightness,0.90357983,1,arcface
95,brightness,0.9438329,1,arcface
96,brightness,0.9689148,1,arcface
97,brightness,0.9445567,1,arcface
98,brightness,0.9674327,1,arcface
99,brightness,0.9865214,1,arcface
100,brightness,0.9417777,1,arcface
101,brightness,0.9582641,1,arcface
102,brightness,0.9470536,1,arcface
103,brightness,0.9719685,1,arcface
104,brightness,0.95590585,1,arcface
105,brightness,0.9764593,1,arcface
106,brightness,0.980897,1,arcface
107,brightness,0.93662494,1,arcface
108,brightness,0.9317474,1,arcface
109,brightness,0.8978433,1,arcface
110,brightness,0.92372197,1,arcface
111,brightness,0.9607774,1,arcface
112,brightness,0.9552769,1,arcface
113,brightness,0.92450005,1,arcface
114,brightness,0.9871426,1,arcface
115,brightness,0.9370161,1,arcface
116,brightness,0.8463378,1,arcface
117,brightness,0.88028663,1,arcface
118,brightness,0.868853,1,arcface
119,brightness,0.8796988,1,arcface
120,brightness,0.961746,1,arcface
121,brightness,0.9751425,1,arcface
122,brightness,0.9779856,1,arcface
123,brightness,0.97881013,1,arcface
124,brightness,0.9702487,1,arcface
125,brightness,0.973699,1,arcface
126,brightness,0.89934576,1,arcface
127,brightness,0.9749622,1,arcface
128,brightness,0.9211531,1,arcface
129,brightness,0.89107925,1,arcface
130,brightness,0.92881984,1,arcface
131,brightness,0.85350317,1,arcface
132,brightness,0.924722,1,arcface
133,brightness,0.94892997,1,arcface
134,brightness,0.973053,1,arcface
135,brightness,0.9675216,1,arcface
136,brightness,0.96730214,1,arcface
137,brightness,0.90713906,1,arcface
138,brightness,0.9367119,1,arcface
139,brightness,0.91113114,1,arcface
140,brightness,0.972748,1,arcface
141,brightness,0.98666567,1,arcface
142,brightness,0.96088725,1,arcface
143,brightness,0.97502136,1,arcface
144,brightness,0.9483376,1,arcface
145,brightness,0.97831994,1,arcface
146,brightness,0.96225715,1,arcface
147,brightness,0.9212486,1,arcface
148,brightness,0.8703003,1,arcface
149,brightness,0.9835134,1,arcface
150,brightness,0.9862924,1,arcface
151,brightness,0.89897156,1,arcface
152,brightness,0.96579456,1,arcface
153,brightness,0.93708754,1,arcface
154,brightness,0.8962128,1,arcface
155,brightness,0.91774225,1,arcface
156,brightness,0.92050415,1,arcface
157,brightness,0.9764783,1,arcface
158,brightness,0.9436507,1,arcface
159,brightness,0.9426037,1,arcface
160,brightness,0.9506843,1,arcface
161,brightness,0.97860134,1,arcface
162,brightness,0.9711048,1,arcface
163,brightness,0.9821834,1,arcface
164,brightness,0.99060965,1,arcface
165,brightness,0.9764613,1,arcface
166,brightness,0.9606626,1,arcface
167,brightness,0.9804138,1,arcface
168,brightness,0.9375031,1,arcface
169,brightness,0.82265204,1,arcface
170,brightness,0.97353244,1,arcface
171,brightness,0.9520934,1,arcface
172,brightness,0.9700208,1,arcface
173,brightness,0.98635453,1,arcface
174,brightness,0.9814013,1,arcface
175,brightness,0.9902939,1,arcface
176,brightness,0.9891723,1,arcface
177,brightness,0.9867728,1,arcface
178,brightness,0.9861087,1,arcface
179,brightness,0.97871083,1,arcface
180,brightness,0.965583,1,arcface
181,brightness,0.96120787,1,arcface
182,brightness,0.17894356,1,arcface
183,brightness,0.26587796,1,arcface
184,brightness,0.95325744,1,arcface
185,brightness,0.9721323,1,arcface
186,brightness,0.9814733,1,arcface
187,brightness,0.92809653,1,arcface
188,brightness,0.9740892,1,arcface
189,brightness,0.94401985,1,arcface
190,brightness,0.9685143,1,arcface
191,brightness,0.9830427,1,arcface
192,brightness,0.9697032,1,arcface
193,brightness,0.9480645,1,arcface
194,brightness,0.94741106,1,arcface
195,brightness,0.95247775,1,arcface
196,brightness,0.93010587,1,arcface
197,brightness,0.9080648,1,arcface
198,brightness,0.97554237,1,arcface
199,brightness,0.98801243,1,arcface
200,brightness,0.97267145,1,arcface
201,brightness,0.98320407,1,arcface
202,brightness,0.95829046,1,arcface
203,brightness,0.94902205,1,arcface
204,brightness,0.95685357,1,arcface
205,brightness,0.9178601,1,arcface
206,brightness,0.9851275,1,arcface
207,brightness,0.9881629,1,arcface
208,brightness,0.9895777,1,arcface
209,brightness,0.99016666,1,arcface
210,brightness,0.98004526,1,arcface
211,brightness,0.9708163,1,arcface
212,brightness,0.98095065,1,arcface
213,brightness,0.9905875,1,arcface
214,brightness,0.98445493,1,arcface
215,brightness,0.96459764,1,arcface
216,brightness,0.9536969,1,arcface
217,brightness,0.9881115,1,arcface
218,brightness,0.95716494,1,arcface
219,brightness,0.98536927,1,arcface
220,brightness,0.98825365,1,arcface
221,brightness,0.9840948,1,arcface
222,brightness,0.9822214,1,arcface
223,brightness,0.9669265,1,arcface
224,brightness,0.90818566,1,arcface
225,brightness,0.9680308,1,arcface
226,brightness,0.9391764,1,arcface
227,brightness,0.9817029,1,arcface
228,brightness,0.9723134,1,arcface
229,brightness,0.9865064,1,arcface
230,brightness,0.98947006,1,arcface
231,brightness,0.9866633,1,arcface
232,brightness,0.9854697,1,arcface
233,brightness,0.92747,1,arcface
234,brightness,0.98575944,1,arcface
235,brightness,0.9716692,1,arcface
236,brightness,0.9658524,1,arcface
237,brightness,0.9461838,1,arcface
238,brightness,0.75620806,1,arcface
239,brightness,0.92147636,1,arcface
240,brightness,0.8916005,1,arcface
241,brightness,0.96718335,1,arcface
242,brightness,0.9507342,1,arcface
243,brightness,0.9772844,1,arcface
244,brightness,0.9834504,1,arcface
245,brightness,0.9783695,1,arcface
246,brightness,0.9782355,1,arcface
247,brightness,0.8878961,1,arcface
248,brightness,0.94194037,1,arcface
249,brightness,0.9823206,1,arcface
250,brightness,0.95528865,1,arcface
251,brightness,0.9516069,1,arcface
252,brightness,0.95377815,1,arcface
253,brightness,0.97058874,1,arcface
254,brightness,0.97757024,1,arcface
255,brightness,0.8992587,1,arcface
256,brightness,0.9650982,1,arcface
257,brightness,0.975074,1,arcface
258,brightness,0.9681889,1,arcface
259,brightness,0.96656924,1,arcface
260,brightness,0.96913016,1,arcface
261,brightness,0.9735495,1,arcface
262,brightness,0.9547552,1,arcface
263,brightness,0.9846751,1,arcface
264,brightness,0.9860424,1,arcface
265,brightness,0.9854758,1,arcface
266,brightness,0.9534688,1,arcface
267,brightness,0.84427434,1,arcface
268,brightness,0.93673044,1,arcface
269,brightness,0.9532471,1,arcface
270,brightness,0.98809516,1,arcface
271,brightness,0.9832927,1,arcface
272,brightness,0.9765505,1,arcface
273,brightness,0.9353996,1,arcface
274,brightness,0.97842085,1,arcface
275,brightness,0.95783204,1,arcface
276,brightness,0.9422891,1,arcface
277,brightness,0.9352512,1,arcface
278,brightness,0.90594506,1,arcface
279,brightness,0.97891515,1,arcface
280,brightness,0.9654819,1,arcface
281,brightness,0.91080123,1,arcface
282,brightness,0.9656575,1,arcface
283,brightness,0.8518969,1,arcface
284,brightness,0.9819341,1,arcface
285,brightness,0.9764876,1,arcface
286,brightness,0.9778403,1,arcface
287,brightness,0.9657258,1,arcface
288,brightness,0.9777843,1,arcface
289,brightness,0.69586456,1,arcface
290,brightness,0.96837085,1,arcface
291,brightness,0.8580183,1,arcface
292,brightness,0.93387884,1,arcface
293,brightness,0.9614398,1,arcface
294,brightness,0.9866297,1,arcface
295,brightness,0.9725074,1,arcface
296,brightness,0.96159846,1,arcface
297,brightness,0.9445274,1,arcface
298,brightness,0.97331417,1,arcface
299,brightness,0.985831,1,arcface
300,brightness,0.9488286,0,arcface
301,brightness,0.9576792,0,arcface
302,brightness,0.941114,0,arcface
303,brightness,0.96106607,0,arcface
304,brightness,0.9693609,0,arcface
305,brightness,0.949791,0,arcface
306,brightness,0.8623159,0,arcface
307,brightness,0.9585296,0,arcface
308,brightness,0.9757442,0,arcface
309,brightness,0.96212256,0,arcface
310,brightness,0.9450967,0,arcface
311,brightness,0.962327,0,arcface
312,brightness,0.96884733,0,arcface
313,brightness,0.9689269,0,arcface
314,brightness,0.98773,0,arcface
315,brightness,0.96187663,0,arcface
316,brightness,0.9838896,0,arcface
317,brightness,0.8448867,0,arcface
318,brightness,0.9627352,0,arcface
319,brightness,0.96726793,0,arcface
320,brightness,0.9839429,0,arcface
321,brightness,0.97502136,0,arcface
322,brightness,0.95469385,0,arcface
323,brightness,0.96477205,0,arcface
324,brightness,0.93067694,0,arcface
325,brightness,0.90634346,0,arcface
326,brightness,0.9854969,0,arcface
327,brightness,0.82256633,0,arcface
328,brightness,0.97071546,0,arcface
329,brightness,0.9188163,0,arcface
330,brightness,0.9550708,0,arcface
331,brightness,0.9526113,0,arcface
332,brightness,0.92622346,0,arcface
333,brightness,0.94836104,0,arcface
334,brightness,0.989975,0,arcface
335,brightness,0.975519,0,arcface
336,brightness,0.97762465,0,arcface
337,brightness,0.96171963,0,arcface
338,brightness,0.7105014,0,arcface
339,brightness,0.7181735,0,arcface
340,brightness,0.73377866,0,arcface
341,brightness,0.97754884,0,arcface
342,brightness,0.9820757,0,arcface
343,brightness,0.9090154,0,arcface
344,brightness,0.9619436,0,arcface
345,brightness,0.8919476,0,arcface
346,brightness,0.94315857,0,arcface
347,brightness,0.9542967,0,arcface
348,brightness,0.9804852,0,arcface
349,brightness,0.6882324,0,arcface
350,brightness,0.87620926,0,arcface
351,brightness,0.89393866,0,arcface
352,brightness,0.96295774,0,arcface
353,brightness,0.95302546,0,arcface
354,brightness,0.93245083,0,arcface
355,brightness,0.9834239,0,arcface
356,brightness,0.77399284,0,arcface
357,brightness,0.9496352,0,arcface
358,brightness,0.8500165,0,arcface
359,brightness,0.96791524,0,arcface
360,brightness,0.9833548,0,arcface
361,brightness,0.9732666,0,arcface
362,brightness,0.91933477,0,arcface
363,brightness,0.8713215,0,arcface
364,brightness,0.9763806,0,arcface
365,brightness,0.9679031,0,arcface
366,brightness,0.97558635,0,arcface
367,brightness,0.8985131,0,arcface
368,brightness,0.9720729,0,arcface
369,brightness,0.9713307,0,arcface
370,brightness,0.97541684,0,arcface
371,brightness,0.8976867,0,arcface
372,brightness,0.95718145,0,arcface
373,brightness,0.95693696,0,arcface
374,brightness,0.9535987,0,arcface
375,brightness,0.94684595,0,arcface
376,brightness,0.92804193,0,arcface
377,brightness,0.9616043,0,arcface
378,brightness,0.9326106,0,arcface
379,brightness,0.94944197,0,arcface
380,brightness,0.91851026,0,arcface
381,brightness,0.9684699,0,arcface
382,brightness,0.94503254,0,arcface
383,brightness,0.94352734,0,arcface
384,brightness,0.9736703,0,arcface
385,brightness,0.9729265,0,arcface
386,brightness,0.95315975,0,arcface
387,brightness,0.9895818,0,arcface
388,brightness,0.97199893,0,arcface
389,brightness,0.96638507,0,arcface
390,brightness,0.95477945,0,arcface
391,brightness,0.8066519,0,arcface
392,brightness,0.84436136,0,arcface
393,brightness,0.9810809,0,arcface
394,brightness,0.9563554,0,arcface
395,brightness,0.97690237,0,arcface
396,brightness,0.9755447,0,arcface
397,brightness,0.9726491,0,arcface
398,brightness,0.8488795,0,arcface
399,brightness,0.9556727,0,arcface
400,brightness,0.9702671,0,arcface
401,brightness,0.9742798,0,arcface
402,brightness,0.9761214,0,arcface
403,brightness,0.975775,0,arcface
404,brightness,0.9051,0,arcface
405,brightness,0.68787956,0,arcface
406,brightness,0.9379989,0,arcface
407,brightness,0.9790772,0,arcface
408,brightness,0.96547484,0,arcface
409,brightness,0.98058164,0,arcface
410,brightness,0.9562361,0,arcface
411,brightness,0.9625902,0,arcface
412,brightness,0.9566221,0,arcface
413,brightness,0.9749829,0,arcface
414,brightness,0.9248474,0,arcface
415,brightness,0.92783636,0,arcface
416,brightness,0.97129226,0,arcface
417,brightness,0.9794456,0,arcface
418,brightness,0.9787986,0,arcface
419,brightness,0.95113957,0,arcface
420,brightness,0.9123169,0,arcface
421,brightness,0.9705064,0,arcface
422,brightness,0.9367515,0,arcface
423,brightness,0.86943644,0,arcface
424,brightness,0.96742296,0,arcface
425,brightness,0.9589062,0,arcface
426,brightness,0.97246224,0,arcface
427,brightness,0.9086436,0,arcface
428,brightness,0.89010483,0,arcface
429,brightness,0.6837439,0,arcface
430,brightness,0.9301862,0,arcface
431,brightness,0.91773075,0,arcface
432,brightness,0.93716526,0,arcface
433,brightness,0.91225255,0,arcface
434,brightness,0.98261845,0,arcface
435,brightness,0.93298054,0,arcface
436,brightness,0.98101777,0,arcface
437,brightness,0.98361284,0,arcface
438,brightness,0.9395183,0,arcface
439,brightness,0.9495305,0,arcface
440,brightness,0.95383394,0,arcface
441,brightness,0.9631185,0,arcface
442,brightness,0.9794806,0,arcface
443,brightness,0.9344224,0,arcface
444,brightness,0.9786289,0,arcface
445,brightness,0.98180103,0,arcface
446,brightness,0.9060624,0,arcface
447,brightness,0.9111843,0,arcface
448,brightness,0.8495586,0,arcface
449,brightness,0.9312747,0,arcface
450,brightness,0.9411378,0,arcface
451,brightness,0.9796423,0,arcface
452,brightness,0.9208424,0,arcface
453,brightness,0.97131693,0,arcface
454,brightness,0.9237133,0,arcface
