pair_id,filter_name,similarity_score,true_label,model_name
256,blur,0.28874528,1,adaface
257,blur,0.528418,1,adaface
258,blur,0.5691303,1,adaface
259,blur,0.39084497,1,adaface
260,blur,0.6085316,1,adaface
261,blur,0.4524714,1,adaface
262,blur,0.3573661,1,adaface
263,blur,0.21414691,1,adaface
264,blur,0.19455208,1,adaface
265,blur,0.66555536,1,adaface
266,blur,0.6960048,1,adaface
267,blur,0.4861623,1,adaface
268,blur,0.29765594,1,adaface
269,blur,0.45220336,1,adaface
270,blur,0.41033006,1,adaface
271,blur,0.27518445,1,adaface
272,blur,0.46293628,1,adaface
273,blur,0.41547152,1,adaface
274,blur,0.20456971,1,adaface
275,blur,0.74233127,1,adaface
276,blur,0.36652514,1,adaface
277,blur,0.4464179,1,adaface
278,blur,0.49071407,1,adaface
279,blur,0.5981478,1,adaface
280,blur,0.5753898,1,adaface
281,blur,0.56222564,1,adaface
282,blur,0.57716584,1,adaface
283,blur,0.30507568,1,adaface
284,blur,0.52672136,1,adaface
285,blur,0.63082576,1,adaface
286,blur,0.8166897,1,adaface
287,blur,0.45043838,1,adaface
288,blur,0.544025,1,adaface
289,blur,0.39896953,1,adaface
290,blur,0.3321129,1,adaface
291,blur,0.4672642,1,adaface
292,blur,0.69340193,1,adaface
293,blur,0.2641117,1,adaface
294,blur,0.8439436,1,adaface
295,blur,0.37173098,1,adaface
296,blur,0.4448531,1,adaface
297,blur,0.53061527,1,adaface
298,blur,0.50206673,1,adaface
299,blur,0.6197255,1,adaface
300,blur,0.5047511,0,adaface
301,blur,0.24477497,0,adaface
302,blur,0.19386186,0,adaface
303,blur,0.24476475,0,adaface
304,blur,0.45961532,0,adaface
305,blur,0.2745794,0,adaface
306,blur,0.17765376,0,adaface
307,blur,0.28078613,0,adaface
308,blur,0.4491298,0,adaface
309,blur,0.36187276,0,adaface
310,blur,0.25678,0,adaface
311,blur,0.24709675,0,adaface
312,blur,0.39246306,0,adaface
313,blur,0.17165743,0,adaface
314,blur,0.18957622,0,adaface
315,blur,0.069435045,0,adaface
316,blur,0.3815764,0,adaface
317,blur,0.31574237,0,adaface
318,blur,0.2563721,0,adaface
319,blur,0.14199947,0,adaface
320,blur,0.43801808,0,adaface
321,blur,0.20889093,0,adaface
322,blur,0.19965932,0,adaface
323,blur,0.3675662,0,adaface
324,blur,0.18157429,0,adaface
325,blur,0.16480026,0,adaface
326,blur,0.23624942,0,adaface
327,blur,0.10877283,0,adaface
328,blur,0.284453,0,adaface
329,blur,0.47501045,0,adaface
330,blur,0.30037144,0,adaface
331,blur,0.29333553,0,adaface
332,blur,0.08495565,0,adaface
333,blur,0.14418542,0,adaface
334,blur,0.28485867,0,adaface
335,blur,0.27186346,0,adaface
336,blur,0.22148952,0,adaface
337,blur,0.26930505,0,adaface
338,blur,0.22264898,0,adaface
339,blur,0.19564149,0,adaface
340,blur,0.4725422,0,adaface
341,blur,0.40492415,0,adaface
342,blur,0.28458172,0,adaface
343,blur,0.41370088,0,adaface
344,blur,0.59190816,0,adaface
345,blur,0.33436736,0,adaface
346,blur,0.13730101,0,adaface
347,blur,0.47225294,0,adaface
348,blur,0.22325785,0,adaface
349,blur,0.16719618,0,adaface
350,blur,0.20158705,0,adaface
351,blur,0.13422762,0,adaface
352,blur,0.29161343,0,adaface
353,blur,0.25151837,0,adaface
354,blur,0.3369797,0,adaface
355,blur,0.3290382,0,adaface
356,blur,0.20559299,0,adaface
357,blur,0.2976284,0,adaface
358,blur,0.46279392,0,adaface
359,blur,0.26280254,0,adaface
360,blur,0.49304014,0,adaface
361,blur,0.47239894,0,adaface
362,blur,0.46278882,0,adaface
363,blur,0.34350747,0,adaface
364,blur,0.27683932,0,adaface
365,blur,0.2428814,0,adaface
366,blur,0.29020938,0,adaface
367,blur,0.23804063,0,adaface
368,blur,0.4335356,0,adaface
369,blur,0.16479193,0,adaface
370,blur,0.3810336,0,adaface
371,blur,0.18846782,0,adaface
372,blur,0.22187155,0,adaface
373,blur,0.38092145,0,adaface
374,blur,0.31747317,0,adaface
375,blur,0.27681974,0,adaface
376,blur,0.16436549,0,adaface
377,blur,0.24469653,0,adaface
378,blur,0.05629062,0,adaface
379,blur,0.27139682,0,adaface
380,blur,0.30581668,0,adaface
381,blur,0.36943442,0,adaface
382,blur,0.41186896,0,adaface
383,blur,0.39975798,0,adaface
384,blur,0.30190966,0,adaface
385,blur,0.38526714,0,adaface
386,blur,0.32914165,0,adaface
387,blur,0.087850064,0,adaface
388,blur,0.1824586,0,adaface
389,blur,0.2304523,0,adaface
390,blur,0.06791025,0,adaface
391,blur,0.22879766,0,adaface
392,blur,0.22222854,0,adaface
393,blur,0.27258596,0,adaface
394,blur,0.23752417,0,adaface
395,blur,0.33938065,0,adaface
396,blur,0.33748868,0,adaface
397,blur,0.25165313,0,adaface
398,blur,0.28359112,0,adaface
399,blur,0.35397425,0,adaface
400,blur,0.14630431,0,adaface
401,blur,0.10602787,0,adaface
402,blur,0.292062,0,adaface
403,blur,0.3179048,0,adaface
404,blur,0.25902304,0,adaface
405,blur,0.4304735,0,adaface
406,blur,0.25713772,0,adaface
407,blur,0.34725893,0,adaface
408,blur,0.30456346,0,adaface
409,blur,0.28094634,0,adaface
410,blur,0.39786553,0,adaface
411,blur,0.21296485,0,adaface
412,blur,0.45148638,0,adaface
413,blur,0.26107574,0,adaface
414,blur,0.180439,0,adaface
415,blur,0.26627472,0,adaface
416,blur,0.252941,0,adaface
417,blur,-0.0021286912,0,adaface
418,blur,0.16040787,0,adaface
419,blur,0.06598172,0,adaface
420,blur,0.18973258,0,adaface
421,blur,0.06004276,0,adaface
422,blur,0.13592993,0,adaface
423,blur,0.18147273,0,adaface
424,blur,0.24830371,0,adaface
425,blur,0.1606579,0,adaface
426,blur,0.13539937,0,adaface
427,blur,0.383129,0,adaface
428,blur,0.17257771,0,adaface
429,blur,0.3934622,0,adaface
430,blur,0.22607955,0,adaface
431,blur,0.21015939,0,adaface
432,blur,0.19019112,0,adaface
433,blur,0.4736499,0,adaface
434,blur,0.40732,0,adaface
435,blur,0.30363902,0,adaface
436,blur,0.17226438,0,adaface
437,blur,0.38728893,0,adaface
438,blur,0.21110828,0,adaface
439,blur,0.29510775,0,adaface
440,blur,0.4452324,0,adaface
441,blur,0.22776634,0,adaface
442,blur,0.17694123,0,adaface
443,blur,0.24827802,0,adaface
444,blur,0.07321182,0,adaface
445,blur,0.24023351,0,adaface
446,blur,0.32688895,0,adaface
447,blur,0.20239356,0,adaface
448,blur,0.55153316,0,adaface
449,blur,0.4215676,0,adaface
450,blur,0.32205945,0,adaface
451,blur,0.120253734,0,adaface
452,blur,0.021366272,0,adaface
453,blur,0.28642386,0,adaface
454,blur,0.26711375,0,adaface
455,blur,0.19229445,0,adaface
456,blur,0.28769544,0,adaface
457,blur,0.19006656,0,adaface
458,blur,0.34319648,0,adaface
459,blur,0.24711084,0,adaface
460,blur,0.45891482,0,adaface
461,blur,0.14006858,0,adaface
462,blur,0.21962275,0,adaface
463,blur,0.119691625,0,adaface
464,blur,0.19917327,0,adaface
465,blur,0.14974837,0,adaface
466,blur,0.29963157,0,adaface
467,blur,0.19268319,0,adaface
468,blur,0.0972167,0,adaface
469,blur,0.3415381,0,adaface
470,blur,0.15697773,0,adaface
471,blur,0.15612933,0,adaface
472,blur,0.52702117,0,adaface
473,blur,0.3405577,0,adaface
474,blur,0.34731272,0,adaface
475,blur,0.2033575,0,adaface
476,blur,0.44085822,0,adaface
477,blur,0.071747825,0,adaface
478,blur,0.35956386,0,adaface
479,blur,0.2998376,0,adaface
480,blur,0.12068621,0,adaface
481,blur,0.43872115,0,adaface
482,blur,0.3740387,0,adaface
483,blur,0.33642,0,adaface
484,blur,0.3203087,0,adaface
485,blur,0.10204327,0,adaface
486,blur,0.17585382,0,adaface
487,blur,0.26272756,0,adaface
488,blur,0.14641596,0,adaface
489,blur,0.2988776,0,adaface
490,blur,0.35151935,0,adaface
491,blur,0.2893464,0,adaface
492,blur,0.38671926,0,adaface
493,blur,0.4583841,0,adaface
494,blur,0.33708295,0,adaface
495,blur,0.44427788,0,adaface
496,blur,0.23167634,0,adaface
497,blur,0.23253606,0,adaface
498,blur,0.34735984,0,adaface
499,blur,0.28888407,0,adaface
500,blur,0.23082334,0,adaface
501,blur,0.3303759,0,adaface
502,blur,0.37693846,0,adaface
503,blur,0.27706802,0,adaface
504,blur,0.019119011,0,adaface
505,blur,0.4774652,0,adaface
506,blur,0.5059921,0,adaface
507,blur,0.26551124,0,adaface
508,blur,0.24751827,0,adaface
509,blur,0.4051793,0,adaface
510,blur,0.3196257,0,adaface
511,blur,0.48174098,0,adaface
512,blur,0.31864992,0,adaface
513,blur,0.3527506,0,adaface
514,blur,0.48642462,0,adaface
515,blur,0.33303794,0,adaface
516,blur,0.13063318,0,adaface
517,blur,0.44282487,0,adaface
518,blur,0.11332664,0,adaface
519,blur,0.43732625,0,adaface
520,blur,0.36163723,0,adaface
521,blur,0.343406,0,adaface
522,blur,0.20997393,0,adaface
523,blur,0.136067,0,adaface
524,blur,0.40929735,0,adaface
525,blur,0.37496692,0,adaface
526,blur,0.28048626,0,adaface
527,blur,0.4635448,0,adaface
528,blur,0.4173742,0,adaface
529,blur,0.49192238,0,adaface
530,blur,0.28776565,0,adaface
531,blur,0.16788748,0,adaface
532,blur,0.18985057,0,adaface
533,blur,0.48242882,0,adaface
534,blur,0.21938443,0,adaface
535,blur,0.20706405,0,adaface
536,blur,0.20964475,0,adaface
537,blur,0.3319471,0,adaface
538,blur,0.22600676,0,adaface
539,blur,0.28368238,0,adaface
540,blur,0.44482967,0,adaface
541,blur,0.21523714,0,adaface
542,blur,0.333175,0,adaface
543,blur,0.26538157,0,adaface
544,blur,0.23968235,0,adaface
545,blur,0.34602103,0,adaface
546,blur,0.16314551,0,adaface
547,blur,0.23643601,0,adaface
548,blur,0.11020558,0,adaface
549,blur,0.31527427,0,adaface
550,blur,0.24225692,0,adaface
551,blur,0.45360646,0,adaface
552,blur,0.2779054,0,adaface
553,blur,0.29354072,0,adaface
554,blur,0.27099594,0,adaface
555,blur,0.16314703,0,adaface
556,blur,0.24587736,0,adaface
557,blur,0.54918826,0,adaface
558,blur,-0.06701875,0,adaface
559,blur,0.33187705,0,adaface
560,blur,0.4741538,0,adaface
561,blur,0.22617136,0,adaface
562,blur,0.22436608,0,adaface
563,blur,0.4366619,0,adaface
564,blur,0.19884574,0,adaface
565,blur,-0.018300751,0,adaface
566,blur,0.2554567,0,adaface
567,blur,0.30768973,0,adaface
568,blur,0.36058477,0,adaface
569,blur,0.38599616,0,adaface
570,blur,0.26075053,0,adaface
571,blur,0.17917886,0,adaface
572,blur,0.24456382,0,adaface
573,blur,0.20749141,0,adaface
574,blur,0.27193785,0,adaface
575,blur,0.25189638,0,adaface
576,blur,0.31164846,0,adaface
577,blur,0.3062482,0,adaface
578,blur,0.2691748,0,adaface
579,blur,0.32729885,0,adaface
580,blur,0.32818943,0,adaface
581,blur,0.37844437,0,adaface
582,blur,0.31268677,0,adaface
583,blur,0.17520739,0,adaface
584,blur,0.036838397,0,adaface
585,blur,0.11947041,0,adaface
586,blur,0.17883994,0,adaface
587,blur,0.41042262,0,adaface
588,blur,0.4188292,0,adaface
589,blur,0.34747842,0,adaface
590,blur,0.22832426,0,adaface
591,blur,0.22826771,0,adaface
592,blur,0.22667018,0,adaface
593,blur,0.41006625,0,adaface
594,blur,0.21182717,0,adaface
595,blur,0.24664882,0,adaface
596,blur,0.35160485,0,adaface
597,blur,0.29139352,0,adaface
598,blur,0.103239134,0,adaface
599,blur,0.15381923,0,adaface
0,brightness,0.41276607,1,adaface
1,brightness,0.5191668,1,adaface
2,brightness,0.21966584,1,adaface
3,brightness,0.7644125,1,adaface
4,brightness,0.5146365,1,adaface
5,brightness,0.49247518,1,adaface
6,brightness,0.81499654,1,adaface
7,brightness,0.5223566,1,adaface
8,brightness,0.26288155,1,adaface
9,brightness,0.6979545,1,adaface
10,brightness,0.43517825,1,adaface
11,brightness,0.34492078,1,adaface
12,brightness,0.64830697,1,adaface
13,brightness,0.68025416,1,adaface
14,brightness,0.3481884,1,adaface
15,brightness,0.47903278,1,adaface
16,brightness,0.77272195,1,adaface
17,brightness,0.5628858,1,adaface
18,brightness,0.49438787,1,adaface
19,brightness,0.29123372,1,adaface
20,brightness,0.3382364,1,adaface
21,brightness,0.37442645,1,adaface
22,brightness,0.6010486,1,adaface
23,brightness,0.5026179,1,adaface
24,brightness,0.0806443,1,adaface
25,brightness,0.434938,1,adaface
26,brightness,0.40410638,1,adaface
27,brightness,0.5835151,1,adaface
28,brightness,0.4605779,1,adaface
29,brightness,0.4623128,1,adaface
30,brightness,0.4928152,1,adaface
31,brightness,0.6194308,1,adaface
32,brightness,0.43909475,1,adaface
33,brightness,0.59125066,1,adaface
34,brightness,0.26156256,1,adaface
35,brightness,0.56940144,1,adaface
36,brightness,0.75808406,1,adaface
37,brightness,0.4398102,1,adaface
38,brightness,0.4363335,1,adaface
39,brightness,0.5741495,1,adaface
40,brightness,0.60530436,1,adaface
41,brightness,0.6340841,1,adaface
42,brightness,0.7106708,1,adaface
43,brightness,0.26514295,1,adaface
44,brightness,0.3323773,1,adaface
45,brightness,0.5507337,1,adaface
46,brightness,0.65766156,1,adaface
47,brightness,0.3707852,1,adaface
48,brightness,0.6390944,1,adaface
49,brightness,0.6274144,1,adaface
50,brightness,0.46225563,1,adaface
51,brightness,0.5214701,1,adaface
52,brightness,0.59625727,1,adaface
53,brightness,0.27945825,1,adaface
54,brightness,0.49232027,1,adaface
55,brightness,0.5008698,1,adaface
56,brightness,0.6964804,1,adaface
57,brightness,0.816193,1,adaface
58,brightness,0.40520346,1,adaface
59,brightness,0.18078217,1,adaface
60,brightness,0.48017138,1,adaface
61,brightness,0.41813165,1,adaface
62,brightness,0.4197279,1,adaface
63,brightness,0.5378988,1,adaface
64,brightness,0.70315844,1,adaface
65,brightness,0.65086377,1,adaface
66,brightness,0.3948532,1,adaface
67,brightness,0.5648286,1,adaface
68,brightness,0.54662347,1,adaface
69,brightness,0.5145794,1,adaface
70,brightness,0.43974704,1,adaface
71,brightness,0.43891206,1,adaface
72,brightness,0.35448578,1,adaface
73,brightness,0.4315477,1,adaface
74,brightness,0.46969336,1,adaface
75,brightness,0.7291385,1,adaface
76,brightness,0.42431796,1,adaface
77,brightness,0.63214785,1,adaface
78,brightness,0.37832436,1,adaface
79,brightness,0.5033698,1,adaface
80,brightness,0.47432292,1,adaface
81,brightness,0.29703462,1,adaface
82,brightness,0.67762053,1,adaface
83,brightness,0.56331986,1,adaface
84,brightness,0.5127806,1,adaface
85,brightness,0.40443283,1,adaface
86,brightness,0.43059278,1,adaface
87,brightness,0.51040614,1,adaface
88,brightness,0.46558425,1,adaface
89,brightness,0.30387574,1,adaface
90,brightness,0.6167147,1,adaface
91,brightness,0.34139594,1,adaface
92,brightness,0.21672343,1,adaface
93,brightness,0.16637485,1,adaface
94,brightness,0.52624744,1,adaface
95,brightness,0.57710326,1,adaface
96,brightness,0.48392826,1,adaface
97,brightness,0.45550188,1,adaface
98,brightness,0.38435525,1,adaface
99,brightness,0.56679946,1,adaface
100,brightness,0.5544654,1,adaface
101,brightness,0.44001272,1,adaface
102,brightness,0.576982,1,adaface
103,brightness,0.55360836,1,adaface
104,brightness,0.64604783,1,adaface
105,brightness,0.45958892,1,adaface
106,brightness,0.42273545,1,adaface
107,brightness,0.6506743,1,adaface
108,brightness,0.5852194,1,adaface
109,brightness,0.5536096,1,adaface
110,brightness,0.40786666,1,adaface
111,brightness,0.5108121,1,adaface
112,brightness,0.42251793,1,adaface
113,brightness,0.7346074,1,adaface
114,brightness,0.27343547,1,adaface
115,brightness,0.4467991,1,adaface
116,brightness,0.46563727,1,adaface
117,brightness,0.6509341,1,adaface
118,brightness,0.73390234,1,adaface
119,brightness,0.5075578,1,adaface
120,brightness,0.46577007,1,adaface
121,brightness,0.46263328,1,adaface
122,brightness,0.38723427,1,adaface
123,brightness,0.5319808,1,adaface
124,brightness,0.3366076,1,adaface
125,brightness,0.33133718,1,adaface
126,brightness,0.48600602,1,adaface
127,brightness,0.51084745,1,adaface
128,brightness,0.69615865,1,adaface
129,brightness,0.52996004,1,adaface
130,brightness,0.38512462,1,adaface
131,brightness,0.5990921,1,adaface
132,brightness,0.20708819,1,adaface
133,brightness,0.42592633,1,adaface
134,brightness,0.55588424,1,adaface
135,brightness,0.63682777,1,adaface
136,brightness,0.29482496,1,adaface
137,brightness,0.43524557,1,adaface
138,brightness,0.5981797,1,adaface
139,brightness,0.42074078,1,adaface
140,brightness,0.75719273,1,adaface
141,brightness,0.58928394,1,adaface
142,brightness,0.42598352,1,adaface
143,brightness,0.6535033,1,adaface
144,brightness,0.35485777,1,adaface
145,brightness,0.44782904,1,adaface
146,brightness,0.44234195,1,adaface
147,brightness,0.47348723,1,adaface
148,brightness,0.19418769,1,adaface
149,brightness,0.29278365,1,adaface
150,brightness,0.29723552,1,adaface
151,brightness,0.6781229,1,adaface
152,brightness,0.31165692,1,adaface
153,brightness,0.68752503,1,adaface
154,brightness,0.4568128,1,adaface
155,brightness,0.7022096,1,adaface
156,brightness,0.180303,1,adaface
157,brightness,0.50826216,1,adaface
158,brightness,0.26117116,1,adaface
159,brightness,0.47742528,1,adaface
160,brightness,0.30202118,1,adaface
161,brightness,0.8981416,1,adaface
162,brightness,0.51762193,1,adaface
163,brightness,0.5519791,1,adaface
164,brightness,0.7361086,1,adaface
165,brightness,0.864179,1,adaface
166,brightness,0.6573352,1,adaface
167,brightness,0.5129581,1,adaface
168,brightness,0.31360763,1,adaface
169,brightness,0.22471407,1,adaface
170,brightness,0.43005985,1,adaface
171,brightness,0.23861341,1,adaface
172,brightness,0.45700473,1,adaface
173,brightness,0.44123036,1,adaface
174,brightness,0.669228,1,adaface
175,brightness,0.50127316,1,adaface
176,brightness,0.67400724,1,adaface
177,brightness,0.52091956,1,adaface
178,brightness,0.59390044,1,adaface
179,brightness,0.37889537,1,adaface
180,brightness,0.43649465,1,adaface
181,brightness,0.2075668,1,adaface
182,brightness,0.09080442,1,adaface
183,brightness,0.068875745,1,adaface
184,brightness,0.28491566,1,adaface
185,brightness,0.50716287,1,adaface
186,brightness,0.67838943,1,adaface
187,brightness,0.18359317,1,adaface
188,brightness,0.36066058,1,adaface
189,brightness,0.41001904,1,adaface
190,brightness,0.49789643,1,adaface
191,brightness,0.6389741,1,adaface
192,brightness,0.4978331,1,adaface
193,brightness,0.6223509,1,adaface
194,brightness,0.6921961,1,adaface
195,brightness,0.70685464,1,adaface
196,brightness,0.4639609,1,adaface
197,brightness,0.57330877,1,adaface
198,brightness,0.39606893,1,adaface
199,brightness,0.6415994,1,adaface
200,brightness,0.58235115,1,adaface
201,brightness,0.3797432,1,adaface
202,brightness,0.2604396,1,adaface
203,brightness,0.62544876,1,adaface
204,brightness,0.50193447,1,adaface
205,brightness,0.62500656,1,adaface
206,brightness,0.45783424,1,adaface
207,brightness,0.401347,1,adaface
208,brightness,0.54308724,1,adaface
209,brightness,0.50231266,1,adaface
210,brightness,0.39242214,1,adaface
211,brightness,0.6331674,1,adaface
212,brightness,0.6534676,1,adaface
213,brightness,0.63944286,1,adaface
214,brightness,0.14734086,1,adaface
215,brightness,0.44894475,1,adaface
216,brightness,0.6762193,1,adaface
217,brightness,0.59215975,1,adaface
218,brightness,0.28741935,1,adaface
219,brightness,0.6025466,1,adaface
220,brightness,0.4486486,1,adaface
221,brightness,0.16305462,1,adaface
222,brightness,0.33658525,1,adaface
223,brightness,0.41846752,1,adaface
224,brightness,0.38667405,1,adaface
225,brightness,0.4794601,1,adaface
226,brightness,0.5504706,1,adaface
227,brightness,0.63585293,1,adaface
228,brightness,0.61640304,1,adaface
229,brightness,0.6429395,1,adaface
230,brightness,0.674718,1,adaface
231,brightness,0.6199877,1,adaface
232,brightness,0.64756256,1,adaface
233,brightness,0.3754194,1,adaface
234,brightness,0.4520858,1,adaface
235,brightness,0.54121023,1,adaface
236,brightness,0.2087153,1,adaface
237,brightness,0.44448072,1,adaface
238,brightness,0.22646719,1,adaface
239,brightness,0.667814,1,adaface
240,brightness,0.24604863,1,adaface
241,brightness,0.63766885,1,adaface
242,brightness,0.14920099,1,adaface
243,brightness,0.44048837,1,adaface
244,brightness,0.5304411,1,adaface
245,brightness,0.43507227,1,adaface
246,brightness,0.39621744,1,adaface
247,brightness,0.7325009,1,adaface
248,brightness,0.51036614,1,adaface
249,brightness,0.5544368,1,adaface
250,brightness,0.37655863,1,adaface
251,brightness,0.34753975,1,adaface
252,brightness,0.64751965,1,adaface
253,brightness,0.6150328,1,adaface
254,brightness,0.29637414,1,adaface
255,brightness,0.48366433,1,adaface
256,brightness,0.32081786,1,adaface
257,brightness,0.5002974,1,adaface
258,brightness,0.5288562,1,adaface
259,brightness,0.43648842,1,adaface
260,brightness,0.6095122,1,adaface
261,brightness,0.55056924,1,adaface
262,brightness,0.32593986,1,adaface
263,brightness,0.35569087,1,adaface
264,brightness,0.44261122,1,adaface
265,brightness,0.65451753,1,adaface
266,brightness,0.70699954,1,adaface
267,brightness,0.5711703,1,adaface
268,brightness,0.36644045,1,adaface
269,brightness,0.4651554,1,adaface
270,brightness,0.3778069,1,adaface
271,brightness,0.301958,1,adaface
272,brightness,0.49641544,1,adaface
273,brightness,0.4087067,1,adaface
274,brightness,0.24144034,1,adaface
275,brightness,0.7736314,1,adaface
276,brightness,0.36966252,1,adaface
277,brightness,0.45707172,1,adaface
278,brightness,0.46570948,1,adaface
279,brightness,0.55421305,1,adaface
280,brightness,0.5555232,1,adaface
281,brightness,0.44238696,1,adaface
282,brightness,0.62337315,1,adaface
283,brightness,0.3420504,1,adaface
284,brightness,0.5001442,1,adaface
285,brightness,0.6004768,1,adaface
286,brightness,0.776632,1,adaface
287,brightness,0.48937768,1,adaface
288,brightness,0.46755832,1,adaface
289,brightness,0.39322868,1,adaface
290,brightness,0.43270442,1,adaface
291,brightness,0.48199376,1,adaface
292,brightness,0.6605832,1,adaface
293,brightness,0.2752064,1,adaface
294,brightness,0.82168126,1,adaface
295,brightness,0.40444118,1,adaface
296,brightness,0.4668487,1,adaface
297,brightness,0.53990865,1,adaface
298,brightness,0.49180037,1,adaface
299,brightness,0.6883987,1,adaface
300,brightness,0.4660988,0,adaface
301,brightness,0.2677391,0,adaface
302,brightness,0.15080014,0,adaface
303,brightness,0.22195481,0,adaface
304,brightness,0.4980812,0,adaface
305,brightness,0.28451264,0,adaface
306,brightness,0.22498985,0,adaface
307,brightness,0.25321913,0,adaface
308,brightness,0.5106077,0,adaface
309,brightness,0.37770087,0,adaface
310,brightness,0.22790287,0,adaface
311,brightness,0.22450697,0,adaface
312,brightness,0.34987274,0,adaface
313,brightness,0.24209353,0,adaface
314,brightness,0.2714316,0,adaface
315,brightness,0.11845083,0,adaface
316,brightness,0.3960461,0,adaface
317,brightness,0.37117735,0,adaface
318,brightness,0.19473389,0,adaface
319,brightness,0.17639074,0,adaface
320,brightness,0.47871745,0,adaface
321,brightness,0.23464353,0,adaface
322,brightness,0.25601906,0,adaface
323,brightness,0.35057855,0,adaface
324,brightness,0.1647764,0,adaface
325,brightness,0.1438708,0,adaface
326,brightness,0.20608144,0,adaface
327,brightness,0.14524141,0,adaface
328,brightness,0.27966222,0,adaface
329,brightness,0.4497016,0,adaface
330,brightness,0.3105599,0,adaface
331,brightness,0.33225667,0,adaface
332,brightness,0.07631057,0,adaface
333,brightness,0.14258133,0,adaface
334,brightness,0.27295297,0,adaface
335,brightness,0.26432905,0,adaface
336,brightness,0.30204773,0,adaface
337,brightness,0.33897552,0,adaface
338,brightness,0.2827704,0,adaface
339,brightness,0.2692516,0,adaface
340,brightness,0.41269255,0,adaface
341,brightness,0.41903186,0,adaface
342,brightness,0.3306353,0,adaface
343,brightness,0.4333266,0,adaface
344,brightness,0.631489,0,adaface
345,brightness,0.34458578,0,adaface
346,brightness,0.15015978,0,adaface
347,brightness,0.49686846,0,adaface
348,brightness,0.1833945,0,adaface
349,brightness,0.1755188,0,adaface
350,brightness,0.18210268,0,adaface
351,brightness,0.13266051,0,adaface
352,brightness,0.35009435,0,adaface
353,brightness,0.2267971,0,adaface
354,brightness,0.29362062,0,adaface
355,brightness,0.34535712,0,adaface
356,brightness,0.1916054,0,adaface
357,brightness,0.26033574,0,adaface
358,brightness,0.4569562,0,adaface
359,brightness,0.2871231,0,adaface
360,brightness,0.5086631,0,adaface
361,brightness,0.4866821,0,adaface
362,brightness,0.44404525,0,adaface
363,brightness,0.3286648,0,adaface
364,brightness,0.31207892,0,adaface
365,brightness,0.20438515,0,adaface
366,brightness,0.3464148,0,adaface
367,brightness,0.26959884,0,adaface
368,brightness,0.45754763,0,adaface
369,brightness,0.25912583,0,adaface
370,brightness,0.39623302,0,adaface
371,brightness,0.20459208,0,adaface
372,brightness,0.3158455,0,adaface
373,brightness,0.38873976,0,adaface
374,brightness,0.36747664,0,adaface
375,brightness,0.30679962,0,adaface
376,brightness,0.24038711,0,adaface
377,brightness,0.20755742,0,adaface
378,brightness,0.03802342,0,adaface
379,brightness,0.34420583,0,adaface
380,brightness,0.22589114,0,adaface
381,brightness,0.3690977,0,adaface
382,brightness,0.3745521,0,adaface
383,brightness,0.45636702,0,adaface
384,brightness,0.36790025,0,adaface
385,brightness,0.42596814,0,adaface
386,brightness,0.31813547,0,adaface
387,brightness,0.10846914,0,adaface
388,brightness,0.14127482,0,adaface
389,brightness,0.29412535,0,adaface
390,brightness,0.070479915,0,adaface
391,brightness,0.23385096,0,adaface
392,brightness,0.19205822,0,adaface
393,brightness,0.23025446,0,adaface
394,brightness,0.29859227,0,adaface
395,brightness,0.32874975,0,adaface
396,brightness,0.37643155,0,adaface
397,brightness,0.35856283,0,adaface
398,brightness,0.31100303,0,adaface
399,brightness,0.33836013,0,adaface
400,brightness,0.13560006,0,adaface
401,brightness,0.20366009,0,adaface
402,brightness,0.28608692,0,adaface
403,brightness,0.38330728,0,adaface
404,brightness,0.26188192,0,adaface
405,brightness,0.40621072,0,adaface
406,brightness,0.20480224,0,adaface
407,brightness,0.35661003,0,adaface
408,brightness,0.25684157,0,adaface
409,brightness,0.23050901,0,adaface
410,brightness,0.39443108,0,adaface
411,brightness,0.20091103,0,adaface
412,brightness,0.49238333,0,adaface
413,brightness,0.2905926,0,adaface
414,brightness,0.13348003,0,adaface
415,brightness,0.2473129,0,adaface
416,brightness,0.24681921,0,adaface
417,brightness,0.15418509,0,adaface
418,brightness,0.32671848,0,adaface
419,brightness,0.0799681,0,adaface
420,brightness,0.11452785,0,adaface
421,brightness,0.062939815,0,adaface
422,brightness,0.14718151,0,adaface
423,brightness,0.2354062,0,adaface
424,brightness,0.2594258,0,adaface
425,brightness,0.24927731,0,adaface
426,brightness,0.11816241,0,adaface
427,brightness,0.36790115,0,adaface
428,brightness,0.19868888,0,adaface
429,brightness,0.3787575,0,adaface
430,brightness,0.30739433,0,adaface
431,brightness,0.2210834,0,adaface
432,brightness,0.14929377,0,adaface
433,brightness,0.43141997,0,adaface
434,brightness,0.4374719,0,adaface
435,brightness,0.33533418,0,adaface
436,brightness,0.21962205,0,adaface
437,brightness,0.42910972,0,adaface
438,brightness,0.2571298,0,adaface
439,brightness,0.35047513,0,adaface
440,brightness,0.43472493,0,adaface
441,brightness,0.25122184,0,adaface
442,brightness,0.09832015,0,adaface
443,brightness,0.23002826,0,adaface
444,brightness,0.12744462,0,adaface
445,brightness,0.2580393,0,adaface
446,brightness,0.34150216,0,adaface
447,brightness,0.18045726,0,adaface
448,brightness,0.5167112,0,adaface
449,brightness,0.30401587,0,adaface
450,brightness,0.31897885,0,adaface
451,brightness,0.13587877,0,adaface
